relu_pre_loss,relu_pre_acc,relu_post_loss,relu_post_acc,trop_pre_loss1,trop_pre_acc1,trop_post_loss1,trop_post_acc1,trop_pre_loss2,trop_pre_acc2,trop_post_loss2,trop_post_acc2,trop_pre_loss3,trop_pre_acc3,trop_post_loss3,trop_post_acc3
1.4417128562927246,0.6600000262260437,2.4215400218963623,0.6347000002861023,1.7876027822494507,0.8263000249862671,3.1602799892425537,0.7124000191688538,4.454423904418945,0.6736999750137329,7.114224433898926,0.534500002861023,3.8853046894073486,0.7038999795913696,6.405490398406982,0.5543000102043152
1.411633849143982,0.5932999849319458,2.0093581676483154,0.5591999888420105,2.8897478580474854,0.7282999753952026,4.976710319519043,0.5767999887466431,8.185267448425293,0.6524999737739563,10.427050590515137,0.5735999941825867,1.8101246356964111,0.8145999908447266,3.3026139736175537,0.6826000213623047
1.5382623672485352,0.5774000287055969,2.151638984680176,0.5422000288963318,3.3473315238952637,0.7415000200271606,5.394144535064697,0.6220999956130981,8.638540267944336,0.5515000224113464,11.835956573486328,0.44859999418258667,5.986063480377197,0.6504999995231628,8.24098014831543,0.5271999835968018
1.4663770198822021,0.5748000144958496,2.0297694206237793,0.5353999733924866,7.113701343536377,0.671500027179718,9.722346305847168,0.5552999973297119,2.8463821411132812,0.7800999879837036,4.57596492767334,0.6779000163078308,7.983974456787109,0.5871000289916992,11.050187110900879,0.4788999855518341
1.6241466999053955,0.5735999941825867,2.578496217727661,0.5478000044822693,5.206714630126953,0.7160999774932861,7.36610221862793,0.6021999716758728,4.251014232635498,0.6819000244140625,6.59660005569458,0.5699999928474426,7.0294189453125,0.6327999830245972,9.814130783081055,0.5151000022888184
1.4577690362930298,0.619700014591217,2.245103597640991,0.579200029373169,2.353910207748413,0.7675999999046326,3.928514003753662,0.6546000242233276,2.531059741973877,0.7583000063896179,4.3665056228637695,0.6305999755859375,2.469827890396118,0.7878999710083008,4.23363733291626,0.6586999893188477
1.356276512145996,0.529699981212616,1.8063119649887085,0.4936000108718872,2.535701274871826,0.7720999717712402,4.309319019317627,0.6438999772071838,6.44605016708374,0.5821999907493591,9.275546073913574,0.47780001163482666,1.8738285303115845,0.8046000003814697,3.404848337173462,0.6693999767303467
1.4475661516189575,0.6269000172615051,2.109200954437256,0.5972999930381775,5.3115034103393555,0.6674000024795532,7.77356481552124,0.5525000095367432,3.4733176231384277,0.732200026512146,5.5353569984436035,0.6103000044822693,5.059523582458496,0.7069000005722046,7.148003101348877,0.5778999924659729
1.3565545082092285,0.5795999765396118,1.8086949586868286,0.5496000051498413,3.77992844581604,0.680899977684021,6.2249369621276855,0.531499981880188,3.684279680252075,0.7667999863624573,5.270214080810547,0.6653000116348267,3.626547336578369,0.6725000143051147,5.6034674644470215,0.5738999843597412
2.4361252784729004,0.6463000178337097,4.289594650268555,0.609499990940094,3.3167881965637207,0.7425000071525574,5.244052410125732,0.6363999843597412,7.924181938171387,0.5178999900817871,11.25196361541748,0.4230000078678131,3.6588995456695557,0.7168999910354614,5.834069728851318,0.5964999794960022
1.4586262702941895,0.5271999835968018,1.8366296291351318,0.5016999840736389,1.8351417779922485,0.8119000196456909,3.3880598545074463,0.684499979019165,5.729752540588379,0.6039000153541565,8.695556640625,0.4632999897003174,5.2383952140808105,0.6305999755859375,7.960859298706055,0.5116999745368958
1.3163546323776245,0.6230000257492065,1.9380171298980713,0.5860999822616577,9.212067604064941,0.5464000105857849,12.676116943359375,0.42820000648498535,3.9398932456970215,0.685699999332428,6.281240940093994,0.5583000183105469,2.763387680053711,0.7504000067710876,4.6252522468566895,0.6229000091552734
1.5153183937072754,0.6496000289916992,2.7860331535339355,0.6062999963760376,9.117773056030273,0.5687000155448914,11.859265327453613,0.453900009393692,3.3067643642425537,0.7580000162124634,5.277356147766113,0.6428999900817871,3.0078136920928955,0.7339000105857849,4.890562534332275,0.613099992275238
1.444834589958191,0.5343000292778015,2.0765678882598877,0.4722999930381775,4.6540846824646,0.7034000158309937,6.930380344390869,0.609000027179718,4.241114616394043,0.6952999830245972,6.41065788269043,0.5942000150680542,2.544583320617676,0.7829999923706055,4.217724800109863,0.650600016117096
1.8502854108810425,0.5342000126838684,2.5744688510894775,0.5123999714851379,2.3814191818237305,0.7678999900817871,4.158190727233887,0.633400022983551,7.420624256134033,0.5619000196456909,10.803436279296875,0.45820000767707825,5.138242244720459,0.6665999889373779,7.721165657043457,0.5368000268936157
1.4551911354064941,0.6708999872207642,2.5989365577697754,0.6312000155448914,2.902470588684082,0.7455999851226807,5.141815662384033,0.5759000182151794,3.513430118560791,0.7307000160217285,5.509989261627197,0.605400025844574,8.663803100585938,0.6043999791145325,11.51924991607666,0.5184000134468079
1.2629060745239258,0.6434999704360962,1.9806402921676636,0.6115000247955322,5.690495491027832,0.5846999883651733,8.958331108093262,0.4348999857902527,3.978144884109497,0.7006999850273132,6.31738805770874,0.5756999850273132,3.466446876525879,0.7023000121116638,6.110172271728516,0.5206999778747559
1.5362272262573242,0.5716000199317932,2.011030912399292,0.5480999946594238,3.8874964714050293,0.6797000169754028,6.469156742095947,0.5347999930381775,1.842611312866211,0.8241000175476074,3.178006172180176,0.7156999707221985,5.093852519989014,0.5740000009536743,8.379483222961426,0.4341999888420105
2.2206432819366455,0.641700029373169,4.476306915283203,0.5848000049591064,3.0205016136169434,0.7264000177383423,4.9991068840026855,0.5924000144004822,4.324659824371338,0.6729000210762024,7.016849994659424,0.5293999910354614,3.711681604385376,0.6912999749183655,6.3035383224487305,0.5338000059127808
1.413962721824646,0.5454000234603882,1.938353180885315,0.5181999802589417,1.8223170042037964,0.8095999956130981,3.4122238159179688,0.680899977684021,5.067381381988525,0.6172000169754028,8.069498062133789,0.48910000920295715,3.004051446914673,0.7330999970436096,4.952970504760742,0.6134999990463257
1.3107753992080688,0.5864999890327454,1.7797582149505615,0.5306000113487244,3.7458324432373047,0.689300000667572,6.037674427032471,0.5669000148773193,2.692836284637451,0.7457000017166138,4.710554122924805,0.588699996471405,6.261341571807861,0.6877999901771545,8.517373085021973,0.5595999956130981
2.279473066329956,0.6463000178337097,3.861116886138916,0.6166999936103821,6.547750949859619,0.6883000135421753,8.901127815246582,0.5906000137329102,4.817842483520508,0.6320000290870667,7.818177223205566,0.4805999994277954,6.039505481719971,0.7172999978065491,8.015610694885254,0.6152999997138977
1.8815326690673828,0.6610000133514404,3.5507194995880127,0.637499988079071,2.5561673641204834,0.7724000215530396,4.38641357421875,0.6481999754905701,4.254368305206299,0.6676999926567078,6.723959922790527,0.5324000120162964,2.285551071166992,0.7760999798774719,3.9674670696258545,0.6535000205039978
1.4501018524169922,0.5870000123977661,2.0794200897216797,0.5663999915122986,3.77356219291687,0.6924999952316284,6.168298244476318,0.553600013256073,4.682277202606201,0.6262000203132629,7.681467056274414,0.47839999198913574,4.003892421722412,0.6912000179290771,6.340046405792236,0.567300021648407
1.4079179763793945,0.5866000056266785,1.8831082582473755,0.5651000142097473,2.2373480796813965,0.7627999782562256,3.9286670684814453,0.6444000005722046,4.248631000518799,0.6836000084877014,6.5310959815979,0.558899998664856,2.9870851039886475,0.7343999743461609,4.89447546005249,0.608299970626831
1.3738458156585693,0.555899977684021,1.882616639137268,0.5320000052452087,3.4379637241363525,0.6696000099182129,5.9246649742126465,0.5042999982833862,3.9315147399902344,0.664900004863739,6.566670894622803,0.5142999887466431,2.259190320968628,0.7896999716758728,3.8127002716064453,0.6816999912261963
1.4038645029067993,0.6572999954223633,2.2719578742980957,0.6276000142097473,2.044088363647461,0.8101000189781189,3.4900219440460205,0.6992999911308289,6.277669906616211,0.6132000088691711,9.533888816833496,0.4909000098705292,3.5780282020568848,0.7145000100135803,5.7657389640808105,0.5924999713897705
1.5070630311965942,0.5541999936103821,2.054621696472168,0.49540001153945923,3.0861966609954834,0.7281000018119812,5.275675296783447,0.58160001039505,6.90945291519165,0.6244000196456909,9.437346458435059,0.5410000085830688,4.700507164001465,0.6205999851226807,7.322934150695801,0.48030000925064087
1.4628936052322388,0.5992000102996826,2.183119297027588,0.5397999882698059,2.5100624561309814,0.782800018787384,4.254169464111328,0.6682000160217285,4.074519634246826,0.6625999808311462,6.639195442199707,0.5268999934196472,5.172743797302246,0.6672000288963318,7.599156856536865,0.5501999855041504
1.38728928565979,0.5889999866485596,1.8198816776275635,0.555400013923645,3.566797971725464,0.6854000091552734,6.115268230438232,0.550599992275238,3.6036570072174072,0.6937000155448914,5.820453643798828,0.5727999806404114,2.630946636199951,0.7394000291824341,4.7114763259887695,0.5813000202178955
1.298278570175171,0.6255000233650208,1.8877540826797485,0.5856999754905701,3.630246162414551,0.7333999872207642,5.527761936187744,0.6116999983787537,2.9783995151519775,0.7710000276565552,4.929243564605713,0.6554999947547913,1.8192059993743896,0.8141000270843506,3.2100448608398438,0.6956999897956848
1.4405843019485474,0.5853000283241272,2.1973094940185547,0.5548999905586243,2.10634183883667,0.7912999987602234,3.8670215606689453,0.6424999833106995,4.101663112640381,0.7020000219345093,6.472346305847168,0.5920000076293945,3.169649124145508,0.7222999930381775,5.241791725158691,0.5993000268936157
1.1371073722839355,0.6370000243186951,1.6526967287063599,0.5885999798774719,3.999457359313965,0.696399986743927,6.414485454559326,0.5723000168800354,4.398192405700684,0.6777999997138977,6.852896690368652,0.5659000277519226,4.064505577087402,0.6834999918937683,6.437106609344482,0.5583999752998352
1.2364007234573364,0.6700000166893005,2.019329071044922,0.604200005531311,7.203107833862305,0.5508999824523926,10.243560791015625,0.4223000109195709,5.554197311401367,0.6796000003814697,8.080273628234863,0.5788000226020813,4.066709041595459,0.7171000242233276,6.01080322265625,0.6136999726295471
1.3316364288330078,0.6358000040054321,1.9407480955123901,0.6022999882698059,3.2102386951446533,0.7229999899864197,5.179607391357422,0.5931000113487244,8.106231689453125,0.6037999987602234,11.228400230407715,0.4966999888420105,3.2254626750946045,0.7246999740600586,5.30757999420166,0.59579998254776
1.4425454139709473,0.6126999855041504,2.159677267074585,0.5957000255584717,3.8279531002044678,0.6955000162124634,6.092655658721924,0.5727999806404114,4.524537563323975,0.6930999755859375,6.852753162384033,0.5795000195503235,3.9901223182678223,0.6929000020027161,6.29508638381958,0.5724999904632568
1.3563731908798218,0.5853999853134155,1.8064898252487183,0.5546000003814697,2.946760654449463,0.7366999983787537,4.755457878112793,0.6347000002861023,2.800355911254883,0.745199978351593,4.7109785079956055,0.6154999732971191,2.835731029510498,0.7390999794006348,4.894374847412109,0.6093999743461609
1.891619324684143,0.5724999904632568,2.790923595428467,0.550599992275238,3.4438765048980713,0.6944000124931335,5.578108787536621,0.5633000135421753,3.0478224754333496,0.7210000157356262,5.340130805969238,0.5672000050544739,3.538825035095215,0.6776999831199646,6.172111988067627,0.5286999940872192
1.5743707418441772,0.5740000009536743,2.4068803787231445,0.5087000131607056,2.1232948303222656,0.802299976348877,3.7216718196868896,0.684499979019165,3.436124324798584,0.6765000224113464,5.733051300048828,0.5228000283241272,4.674285411834717,0.5989999771118164,7.6983513832092285,0.46320000290870667
1.3601912260055542,0.6151999831199646,2.119250535964966,0.5810999870300293,4.03936767578125,0.6916999816894531,6.394924640655518,0.5601000189781189,3.0123891830444336,0.7580000162124634,4.977431774139404,0.6370000243186951,5.272607803344727,0.6047000288963318,7.929245948791504,0.49070000648498535
1.259363055229187,0.6585000157356262,2.1120834350585938,0.6312999725341797,3.7890195846557617,0.7026000022888184,5.911581039428711,0.5954999923706055,5.7798380851745605,0.6384000182151794,8.745905876159668,0.515999972820282,3.1763362884521484,0.7498000264167786,4.95346736907959,0.642300009727478
1.2803969383239746,0.6675000190734863,2.058612585067749,0.6366000175476074,2.174180746078491,0.7946000099182129,3.8178741931915283,0.6689000129699707,2.8544108867645264,0.7458000183105469,4.909936904907227,0.6164000034332275,2.2584049701690674,0.7674000263214111,4.086172103881836,0.6334999799728394
1.5375031232833862,0.63919997215271,2.4404349327087402,0.6008999943733215,4.0614237785339355,0.6952999830245972,6.376408100128174,0.5623000264167786,2.111325740814209,0.7832000255584717,3.7667882442474365,0.650600016117096,2.5955770015716553,0.7430999875068665,4.36939811706543,0.5964999794960022
